deal_number_version,unit_id,outlet,daypart,st_id,selling_title,advertiser,deal_name,deal_type,booked_week_monday,week_num,year,quarter,inv_len,inventory_type_code,feature,broadcast_date,actual_air_datetime,adu_ind,count_in_audience_totals,booked_dollars,rc_dollars,posting_status,primary_demo_code,primary_demo_selling_imps_booked,primary_demo_internal_estimates_or_actuals,hh_demo_selling_imps_booked,hh_demo_internal_estimates_or_actuals,a18_49_selling_imps,a18_49_post_internal_estimates_or_actuals,w18_49_selling_imps,w18_49_post_internal_estimates_or_actuals,m18_49_selling_imps,m18_49_post_internal_estimates_or_actuals,k2_11_selling_imps,k2_11_post_post_internal_estimates_or_actuals,p2_plus_selling_imps,p2_plus_post_internal_estimates_or_actuals,data_stream_set,rate_card_name,agency_name_buying,deal_flight_start_date,deal_flight_end_date,isci_code,brand,deal_status,business_date
191654-1,157315055,GALAVISION,LATE NIGHT,240095,LATE NIGHT ROS (M-SU 12-3A),AT&T - Cricket Wireless,AT&T Cricket DDL 2Q v2,AltCurrencyVideoAmp,6/17/24,12,2024,2,30,VANR, ,,,N,Y,$75,$73,,A18-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comm'l Live +3,2023-2024 Upfront Ratecard,Hearts & Science,04/01/2024,06/30/2024,,Various,Order,2024-05-01
191654-1,157315052,GALAVISION,LATE NIGHT,240095,LATE NIGHT ROS (M-SU 12-3A),AT&T - Cricket Wireless,AT&T Cricket DDL 2Q v2,AltCurrencyVideoAmp,6/10/24,11,2024,2,30,VANR, ,,,N,Y,$75,$73,,A18-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comm'l Live +3,2023-2024 Upfront Ratecard,Hearts & Science,04/01/2024,06/30/2024,,Various,Order,2024-05-01
191654-1,157315047,GALAVISION,LATE NIGHT,240095,LATE NIGHT ROS (M-SU 12-3A),AT&T - Cricket Wireless,AT&T Cricket DDL 2Q v2,AltCurrencyVideoAmp,5/20/24,8,2024,2,30,VANR, ,,,N,Y,$75,$73,,A18-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comm'l Live +3,2023-2024 Upfront Ratecard,Hearts & Science,04/01/2024,06/30/2024,,Various,Order,2024-05-01
191654-1,157315048,GALAVISION,LATE NIGHT,240095,LATE NIGHT ROS (M-SU 12-3A),AT&T - Cricket Wireless,AT&T Cricket DDL 2Q v2,AltCurrencyVideoAmp,5/27/24,9,2024,2,30,VANR, ,,,N,Y,$75,$73,,A18-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comm'l Live +3,2023-2024 Upfront Ratecard,Hearts & Science,04/01/2024,06/30/2024,,Various,Order,2024-05-01
191654-1,157315057,GALAVISION,LATE NIGHT,240095,LATE NIGHT ROS (M-SU 12-3A),AT&T - Cricket Wireless,AT&T Cricket DDL 2Q v2,AltCurrencyVideoAmp,6/24/24,13,2024,2,30,VANR, ,,,N,Y,$75,$73,,A18-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comm'l Live +3,2023-2024 Upfront Ratecard,Hearts & Science,04/01/2024,06/30/2024,,Various,Order,2024-05-01
191654-1,157315039,GALAVISION,LATE NIGHT,240095,LATE NIGHT ROS (M-SU 12-3A),AT&T - Cricket Wireless,AT&T Cricket DDL 2Q v2,AltCurrencyVideoAmp,4/22/24,4,2024,2,30,VANR, ,,,N,Y,$75,$73,,A18-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comm'l Live +3,2023-2024 Upfront Ratecard,Hearts & Science,04/01/2024,06/30/2024,,Various,Order,2024-05-01
191654-1,157315035,GALAVISION,LATE NIGHT,240095,LATE NIGHT ROS (M-SU 12-3A),AT&T - Cricket Wireless,AT&T Cricket DDL 2Q v2,AltCurrencyVideoAmp,4/8/24,2,2024,2,30,VANR, ,,,N,Y,$75,$73,,A18-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comm'l Live +3,2023-2024 Upfront Ratecard,Hearts & Science,04/01/2024,06/30/2024,,Various,Order,2024-05-01
191654-1,157315040,GALAVISION,LATE NIGHT,240095,LATE NIGHT ROS (M-SU 12-3A),AT&T - Cricket Wireless,AT&T Cricket DDL 2Q v2,AltCurrencyVideoAmp,4/29/24,5,2024,2,30,VANR, ,,,N,Y,$75,$73,,A18-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comm'l Live +3,2023-2024 Upfront Ratecard,Hearts & Science,04/01/2024,06/30/2024,,Various,Order,2024-05-01
191654-1,157315033,GALAVISION,LATE NIGHT,240095,LATE NIGHT ROS (M-SU 12-3A),AT&T - Cricket Wireless,AT&T Cricket DDL 2Q v2,AltCurrencyVideoAmp,4/1/24,1,2024,2,30,VANR, ,,,N,Y,$75,$73,,A18-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comm'l Live +3,2023-2024 Upfront Ratecard,Hearts & Science,04/01/2024,06/30/2024,,Various,Order,2024-05-01
191654-1,157315037,GALAVISION,LATE NIGHT,240095,LATE NIGHT ROS (M-SU 12-3A),AT&T - Cricket Wireless,AT&T Cricket DDL 2Q v2,AltCurrencyVideoAmp,4/15/24,3,2024,2,30,VANR, ,,,N,Y,$75,$73,,A18-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comm'l Live +3,2023-2024 Upfront Ratecard,Hearts & Science,04/01/2024,06/30/2024,,Various,Order,2024-05-01
191654-1,157315050,GALAVISION,LATE NIGHT,240095,LATE NIGHT ROS (M-SU 12-3A),AT&T - Cricket Wireless,AT&T Cricket DDL 2Q v2,AltCurrencyVideoAmp,6/3/24,10,2024,2,30,VANR, ,,,N,Y,$75,$73,,A18-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comm'l Live +3,2023-2024 Upfront Ratecard,Hearts & Science,04/01/2024,06/30/2024,,Various,Order,2024-05-01
191654-1,157315049,GALAVISION,LATE NIGHT,240095,LATE NIGHT ROS (M-SU 12-3A),AT&T - Cricket Wireless,AT&T Cricket DDL 2Q v2,AltCurrencyVideoAmp,5/27/24,9,2024,2,30,VANR, ,,,N,Y,$75,$73,,A18-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comm'l Live +3,2023-2024 Upfront Ratecard,Hearts & Science,04/01/2024,06/30/2024,,Various,Order,2024-05-01
191654-1,157315043,GALAVISION,LATE NIGHT,240095,LATE NIGHT ROS (M-SU 12-3A),AT&T - Cricket Wireless,AT&T Cricket DDL 2Q v2,AltCurrencyVideoAmp,5/6/24,6,2024,2,30,VANR, ,,,N,Y,$75,$73,,A18-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comm'l Live +3,2023-2024 Upfront Ratecard,Hearts & Science,04/01/2024,06/30/2024,,Various,Order,2024-05-01
191654-1,157315051,GALAVISION,LATE NIGHT,240095,LATE NIGHT ROS (M-SU 12-3A),AT&T - Cricket Wireless,AT&T Cricket DDL 2Q v2,AltCurrencyVideoAmp,6/3/24,10,2024,2,30,VANR, ,,,N,Y,$75,$73,,A18-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comm'l Live +3,2023-2024 Upfront Ratecard,Hearts & Science,04/01/2024,06/30/2024,,Various,Order,2024-05-01
191654-1,157315053,GALAVISION,LATE NIGHT,240095,LATE NIGHT ROS (M-SU 12-3A),AT&T - Cricket Wireless,AT&T Cricket DDL 2Q v2,AltCurrencyVideoAmp,6/10/24,11,2024,2,30,VANR, ,,,N,Y,$75,$73,,A18-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comm'l Live +3,2023-2024 Upfront Ratecard,Hearts & Science,04/01/2024,06/30/2024,,Various,Order,2024-05-01
191654-1,157315056,GALAVISION,LATE NIGHT,240095,LATE NIGHT ROS (M-SU 12-3A),AT&T - Cricket Wireless,AT&T Cricket DDL 2Q v2,AltCurrencyVideoAmp,6/24/24,13,2024,2,30,VANR, ,,,N,Y,$75,$73,,A18-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comm'l Live +3,2023-2024 Upfront Ratecard,Hearts & Science,04/01/2024,06/30/2024,,Various,Order,2024-05-01
191654-1,157315045,GALAVISION,LATE NIGHT,240095,LATE NIGHT ROS (M-SU 12-3A),AT&T - Cricket Wireless,AT&T Cricket DDL 2Q v2,AltCurrencyVideoAmp,5/13/24,7,2024,2,30,VANR, ,,,N,Y,$75,$73,,A18-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comm'l Live +3,2023-2024 Upfront Ratecard,Hearts & Science,04/01/2024,06/30/2024,,Various,Order,2024-05-01
191654-1,157315036,GALAVISION,LATE NIGHT,240095,LATE NIGHT ROS (M-SU 12-3A),AT&T - Cricket Wireless,AT&T Cricket DDL 2Q v2,AltCurrencyVideoAmp,4/15/24,3,2024,2,30,VANR, ,,,N,Y,$75,$73,,A18-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comm'l Live +3,2023-2024 Upfront Ratecard,Hearts & Science,04/01/2024,06/30/2024,,Various,Order,2024-05-01
191654-1,157315042,GALAVISION,LATE NIGHT,240095,LATE NIGHT ROS (M-SU 12-3A),AT&T - Cricket Wireless,AT&T Cricket DDL 2Q v2,AltCurrencyVideoAmp,5/6/24,6,2024,2,30,VANR, ,,,N,Y,$75,$73,,A18-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comm'l Live +3,2023-2024 Upfront Ratecard,Hearts & Science,04/01/2024,06/30/2024,,Various,Order,2024-05-01
191654-1,157315038,GALAVISION,LATE NIGHT,240095,LATE NIGHT ROS (M-SU 12-3A),AT&T - Cricket Wireless,AT&T Cricket DDL 2Q v2,AltCurrencyVideoAmp,4/22/24,4,2024,2,30,VANR, ,,,N,Y,$75,$73,,A18-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comm'l Live +3,2023-2024 Upfront Ratecard,Hearts & Science,04/01/2024,06/30/2024,,Various,Order,2024-05-01
191654-1,157315044,GALAVISION,LATE NIGHT,240095,LATE NIGHT ROS (M-SU 12-3A),AT&T - Cricket Wireless,AT&T Cricket DDL 2Q v2,AltCurrencyVideoAmp,5/13/24,7,2024,2,30,VANR, ,,,N,Y,$75,$73,,A18-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comm'l Live +3,2023-2024 Upfront Ratecard,Hearts & Science,04/01/2024,06/30/2024,,Various,Order,2024-05-01
191654-1,157315034,GALAVISION,LATE NIGHT,240095,LATE NIGHT ROS (M-SU 12-3A),AT&T - Cricket Wireless,AT&T Cricket DDL 2Q v2,AltCurrencyVideoAmp,4/1/24,1,2024,2,30,VANR, ,,,N,Y,$75,$73,,A18-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comm'l Live +3,2023-2024 Upfront Ratecard,Hearts & Science,04/01/2024,06/30/2024,,Various,Order,2024-05-01
191654-1,157315041,GALAVISION,LATE NIGHT,240095,LATE NIGHT ROS (M-SU 12-3A),AT&T - Cricket Wireless,AT&T Cricket DDL 2Q v2,AltCurrencyVideoAmp,4/29/24,5,2024,2,30,VANR, ,,,N,Y,$75,$73,,A18-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comm'l Live +3,2023-2024 Upfront Ratecard,Hearts & Science,04/01/2024,06/30/2024,,Various,Order,2024-05-01
191654-1,157315054,GALAVISION,LATE NIGHT,240095,LATE NIGHT ROS (M-SU 12-3A),AT&T - Cricket Wireless,AT&T Cricket DDL 2Q v2,AltCurrencyVideoAmp,6/17/24,12,2024,2,30,VANR, ,,,N,Y,$75,$73,,A18-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comm'l Live +3,2023-2024 Upfront Ratecard,Hearts & Science,04/01/2024,06/30/2024,,Various,Order,2024-05-01
191655-1,157321939,GALAVISION,LATE NIGHT,240095,LATE NIGHT ROS (M-SU 12-3A),P&G - Dentsu,Galavision Portfolio ADU deal for UD,Regular,6/24/24,13,2024,2,15,NR, ,,,Y,Y,$0,$0,IE,W18-64,,"1,687",,"2,645",,"2,177",,"1,162",,"1,015",,438,,"4,005",Comm'l Live +3,2023-2024 Upfront Ratecard,Carat North America,01/01/2024,06/30/2024,,ALH-Always Feminine Care,Most Likely,2024-05-01
191655-1,157322337,GALAVISION,LATE NIGHT,240095,LATE NIGHT ROS (M-SU 12-3A),P&G - Dentsu,Galavision Portfolio ADU deal for UD,Regular,6/24/24,13,2024,2,15,NR, ,,,Y,Y,$0,$0,IE,W18-64,,"1,687",,"2,645",,"2,177",,"1,162",,"1,015",,438,,"4,005",Comm'l Live +3,2023-2024 Upfront Ratecard,Carat North America,01/01/2024,06/30/2024,,ALH-Always Feminine Care,Most Likely,2024-05-01
191655-1,157321141,GALAVISION,LATE NIGHT,240095,LATE NIGHT ROS (M-SU 12-3A),P&G - Dentsu,Galavision Portfolio ADU deal for UD,Regular,5/6/24,6,2024,2,15,NR, ,,,Y,Y,$0,$0,IE,W18-64,,"1,687",,"2,645",,"2,177",,"1,162",,"1,015",,438,,"4,005",Comm'l Live +3,2023-2024 Upfront Ratecard,Carat North America,01/01/2024,06/30/2024,,ALH-Always Feminine Care,Most Likely,2024-05-01
191655-1,157321325,GALAVISION,LATE NIGHT,240095,LATE NIGHT ROS (M-SU 12-3A),P&G - Dentsu,Galavision Portfolio ADU deal for UD,Regular,6/24/24,13,2024,2,15,NR, ,,,Y,Y,$0,$0,IE,W18-64,,"1,687",,"2,645",,"2,177",,"1,162",,"1,015",,438,,"4,005",Comm'l Live +3,2023-2024 Upfront Ratecard,Carat North America,01/01/2024,06/30/2024,,ALH-Always Feminine Care,Most Likely,2024-05-01
191655-1,157322395,GALAVISION,LATE NIGHT,240095,LATE NIGHT ROS (M-SU 12-3A),P&G - Dentsu,Galavision Portfolio ADU deal for UD,Regular,6/10/24,11,2024,2,15,NR, ,,,Y,Y,$0,$0,IE,W18-64,,"1,687",,"2,645",,"2,177",,"1,162",,"1,015",,438,,"4,005",Comm'l Live +3,2023-2024 Upfront Ratecard,Carat North America,01/01/2024,06/30/2024,,ALH-Always Feminine Care,Most Likely,2024-05-01
191655-1,157321938,GALAVISION,LATE NIGHT,240095,LATE NIGHT ROS (M-SU 12-3A),P&G - Dentsu,Galavision Portfolio ADU deal for UD,Regular,6/24/24,13,2024,2,15,NR, ,,,Y,Y,$0,$0,IE,W18-64,,"1,687",,"2,645",,"2,177",,"1,162",,"1,015",,438,,"4,005",Comm'l Live +3,2023-2024 Upfront Ratecard,Carat North America,01/01/2024,06/30/2024,,ALH-Always Feminine Care,Most Likely,2024-05-01
191655-1,157321215,GALAVISION,LATE NIGHT,240095,LATE NIGHT ROS (M-SU 12-3A),P&G - Dentsu,Galavision Portfolio ADU deal for UD,Regular,5/27/24,9,2024,2,15,NR, ,,,Y,Y,$0,$0,IE,W18-64,,"1,687",,"2,645",,"2,177",,"1,162",,"1,015",,438,,"4,005",Comm'l Live +3,2023-2024 Upfront Ratecard,Carat North America,01/01/2024,06/30/2024,,ALH-Always Feminine Care,Most Likely,2024-05-01
191655-1,157321329,GALAVISION,LATE NIGHT,240095,LATE NIGHT ROS (M-SU 12-3A),P&G - Dentsu,Galavision Portfolio ADU deal for UD,Regular,6/24/24,13,2024,2,15,NR, ,,,Y,Y,$0,$0,IE,W18-64,,"1,687",,"2,645",,"2,177",,"1,162",,"1,015",,438,,"4,005",Comm'l Live +3,2023-2024 Upfront Ratecard,Carat North America,01/01/2024,06/30/2024,,ALH-Always Feminine Care,Most Likely,2024-05-01
191655-1,157321165,GALAVISION,LATE NIGHT,240095,LATE NIGHT ROS (M-SU 12-3A),P&G - Dentsu,Galavision Portfolio ADU deal for UD,Regular,5/13/24,7,2024,2,15,NR, ,,,Y,Y,$0,$0,IE,W18-64,,"1,687",,"2,645",,"2,177",,"1,162",,"1,015",,438,,"4,005",Comm'l Live +3,2023-2024 Upfront Ratecard,Carat North America,01/01/2024,06/30/2024,,ALH-Always Feminine Care,Most Likely,2024-05-01
191655-1,157321915,GALAVISION,LATE NIGHT,240095,LATE NIGHT ROS (M-SU 12-3A),P&G - Dentsu,Galavision Portfolio ADU deal for UD,Regular,5/20/24,8,2024,2,15,NR, ,,,Y,Y,$0,$0,IE,W18-64,,"1,687",,"2,645",,"2,177",,"1,162",,"1,015",,438,,"4,005",Comm'l Live +3,2023-2024 Upfront Ratecard,Carat North America,01/01/2024,06/30/2024,,ALH-Always Feminine Care,Most Likely,2024-05-01
191655-1,157321256,GALAVISION,LATE NIGHT,240095,LATE NIGHT ROS (M-SU 12-3A),P&G - Dentsu,Galavision Portfolio ADU deal for UD,Regular,6/10/24,11,2024,2,15,NR, ,,,Y,Y,$0,$0,IE,W18-64,,"1,687",,"2,645",,"2,177",,"1,162",,"1,015",,438,,"4,005",Comm'l Live +3,2023-2024 Upfront Ratecard,Carat North America,01/01/2024,06/30/2024,,ALH-Always Feminine Care,Most Likely,2024-05-01
191655-1,157321289,GALAVISION,LATE NIGHT,240095,LATE NIGHT ROS (M-SU 12-3A),P&G - Dentsu,Galavision Portfolio ADU deal for UD,Regular,6/17/24,12,2024,2,15,NR, ,,,Y,Y,$0,$0,IE,W18-64,,"1,687",,"2,645",,"2,177",,"1,162",,"1,015",,438,,"4,005",Comm'l Live +3,2023-2024 Upfront Ratecard,Carat North America,01/01/2024,06/30/2024,,ALH-Always Feminine Care,Most Likely,2024-05-01
191655-1,157322407,GALAVISION,LATE NIGHT,240095,LATE NIGHT ROS (M-SU 12-3A),P&G - Dentsu,Galavision Portfolio ADU deal for UD,Regular,6/3/24,10,2024,2,15,NR, ,,,Y,Y,$0,$0,IE,W18-64,,"1,687",,"2,645",,"2,177",,"1,162",,"1,015",,438,,"4,005",Comm'l Live +3,2023-2024 Upfront Ratecard,Carat North America,01/01/2024,06/30/2024,,ALH-Always Feminine Care,Most Likely,2024-05-01
191655-1,157321936,GALAVISION,LATE NIGHT,240095,LATE NIGHT ROS (M-SU 12-3A),P&G - Dentsu,Galavision Portfolio ADU deal for UD,Regular,6/24/24,13,2024,2,15,NR, ,,,Y,Y,$0,$0,IE,W18-64,,"1,687",,"2,645",,"2,177",,"1,162",,"1,015",,438,,"4,005",Comm'l Live +3,2023-2024 Upfront Ratecard,Carat North America,01/01/2024,06/30/2024,,ALH-Always Feminine Care,Most Likely,2024-05-01
191655-1,157321167,GALAVISION,LATE NIGHT,240095,LATE NIGHT ROS (M-SU 12-3A),P&G - Dentsu,Galavision Portfolio ADU deal for UD,Regular,5/13/24,7,2024,2,15,NR, ,,,Y,Y,$0,$0,IE,W18-64,,"1,687",,"2,645",,"2,177",,"1,162",,"1,015",,438,,"4,005",Comm'l Live +3,2023-2024 Upfront Ratecard,Carat North America,01/01/2024,06/30/2024,,ALH-Always Feminine Care,Most Likely,2024-05-01
191655-1,157321940,GALAVISION,LATE NIGHT,240095,LATE NIGHT ROS (M-SU 12-3A),P&G - Dentsu,Galavision Portfolio ADU deal for UD,Regular,6/24/24,13,2024,2,15,NR, ,,,Y,Y,$0,$0,IE,W18-64,,"1,687",,"2,645",,"2,177",,"1,162",,"1,015",,438,,"4,005",Comm'l Live +3,2023-2024 Upfront Ratecard,Carat North America,01/01/2024,06/30/2024,,ALH-Always Feminine Care,Most Likely,2024-05-01
191655-1,157321937,GALAVISION,LATE NIGHT,240095,LATE NIGHT ROS (M-SU 12-3A),P&G - Dentsu,Galavision Portfolio ADU deal for UD,Regular,6/24/24,13,2024,2,15,NR, ,,,Y,Y,$0,$0,IE,W18-64,,"1,687",,"2,645",,"2,177",,"1,162",,"1,015",,438,,"4,005",Comm'l Live +3,2023-2024 Upfront Ratecard,Carat North America,01/01/2024,06/30/2024,,ALH-Always Feminine Care,Most Likely,2024-05-01
191655-1,157322336,GALAVISION,LATE NIGHT,240095,LATE NIGHT ROS (M-SU 12-3A),P&G - Dentsu,Galavision Portfolio ADU deal for UD,Regular,6/24/24,13,2024,2,15,NR, ,,,Y,Y,$0,$0,IE,W18-64,,"1,687",,"2,645",,"2,177",,"1,162",,"1,015",,438,,"4,005",Comm'l Live +3,2023-2024 Upfront Ratecard,Carat North America,01/01/2024,06/30/2024,,ALH-Always Feminine Care,Most Likely,2024-05-01
191655-1,157321287,GALAVISION,LATE NIGHT,240095,LATE NIGHT ROS (M-SU 12-3A),P&G - Dentsu,Galavision Portfolio ADU deal for UD,Regular,6/17/24,12,2024,2,15,NR, ,,,Y,Y,$0,$0,IE,W18-64,,"1,687",,"2,645",,"2,177",,"1,162",,"1,015",,438,,"4,005",Comm'l Live +3,2023-2024 Upfront Ratecard,Carat North America,01/01/2024,06/30/2024,,ALH-Always Feminine Care,Most Likely,2024-05-01
191655-1,157321330,GALAVISION,LATE NIGHT,240095,LATE NIGHT ROS (M-SU 12-3A),P&G - Dentsu,Galavision Portfolio ADU deal for UD,Regular,6/24/24,13,2024,2,15,NR, ,,,Y,Y,$0,$0,IE,W18-64,,"1,687",,"2,645",,"2,177",,"1,162",,"1,015",,438,,"4,005",Comm'l Live +3,2023-2024 Upfront Ratecard,Carat North America,01/01/2024,06/30/2024,,ALH-Always Feminine Care,Most Likely,2024-05-01
191655-1,157321328,GALAVISION,LATE NIGHT,240095,LATE NIGHT ROS (M-SU 12-3A),P&G - Dentsu,Galavision Portfolio ADU deal for UD,Regular,6/24/24,13,2024,2,15,NR, ,,,Y,Y,$0,$0,IE,W18-64,,"1,687",,"2,645",,"2,177",,"1,162",,"1,015",,438,,"4,005",Comm'l Live +3,2023-2024 Upfront Ratecard,Carat North America,01/01/2024,06/30/2024,,ALH-Always Feminine Care,Most Likely,2024-05-01
191655-1,157322410,GALAVISION,LATE NIGHT,240095,LATE NIGHT ROS (M-SU 12-3A),P&G - Dentsu,Galavision Portfolio ADU deal for UD,Regular,6/3/24,10,2024,2,15,NR, ,,,Y,Y,$0,$0,IE,W18-64,,"1,687",,"2,645",,"2,177",,"1,162",,"1,015",,438,,"4,005",Comm'l Live +3,2023-2024 Upfront Ratecard,Carat North America,01/01/2024,06/30/2024,,ALH-Always Feminine Care,Most Likely,2024-05-01
191655-1,157321216,GALAVISION,LATE NIGHT,240095,LATE NIGHT ROS (M-SU 12-3A),P&G - Dentsu,Galavision Portfolio ADU deal for UD,Regular,5/27/24,9,2024,2,15,NR, ,,,Y,Y,$0,$0,IE,W18-64,,"1,687",,"2,645",,"2,177",,"1,162",,"1,015",,438,,"4,005",Comm'l Live +3,2023-2024 Upfront Ratecard,Carat North America,01/01/2024,06/30/2024,,ALH-Always Feminine Care,Most Likely,2024-05-01
191655-1,157321326,GALAVISION,LATE NIGHT,240095,LATE NIGHT ROS (M-SU 12-3A),P&G - Dentsu,Galavision Portfolio ADU deal for UD,Regular,6/24/24,13,2024,2,15,NR, ,,,Y,Y,$0,$0,IE,W18-64,,"1,687",,"2,645",,"2,177",,"1,162",,"1,015",,438,,"4,005",Comm'l Live +3,2023-2024 Upfront Ratecard,Carat North America,01/01/2024,06/30/2024,,ALH-Always Feminine Care,Most Likely,2024-05-01
191655-1,157321286,GALAVISION,LATE NIGHT,240095,LATE NIGHT ROS (M-SU 12-3A),P&G - Dentsu,Galavision Portfolio ADU deal for UD,Regular,6/17/24,12,2024,2,15,NR, ,,,Y,Y,$0,$0,IE,W18-64,,"1,687",,"2,645",,"2,177",,"1,162",,"1,015",,438,,"4,005",Comm'l Live +3,2023-2024 Upfront Ratecard,Carat North America,01/01/2024,06/30/2024,,ALH-Always Feminine Care,Most Likely,2024-05-01
191655-1,157322408,GALAVISION,LATE NIGHT,240095,LATE NIGHT ROS (M-SU 12-3A),P&G - Dentsu,Galavision Portfolio ADU deal for UD,Regular,6/3/24,10,2024,2,15,NR, ,,,Y,Y,$0,$0,IE,W18-64,,"1,687",,"2,645",,"2,177",,"1,162",,"1,015",,438,,"4,005",Comm'l Live +3,2023-2024 Upfront Ratecard,Carat North America,01/01/2024,06/30/2024,,ALH-Always Feminine Care,Most Likely,2024-05-01
191655-1,157321890,GALAVISION,LATE NIGHT,240095,LATE NIGHT ROS (M-SU 12-3A),P&G - Dentsu,Galavision Portfolio ADU deal for UD,Regular,4/29/24,5,2024,2,15,NR, ,,,Y,Y,$0,$0,IE,W18-64,,"1,687",,"2,645",,"2,177",,"1,162",,"1,015",,438,,"4,005",Comm'l Live +3,2023-2024 Upfront Ratecard,Carat North America,01/01/2024,06/30/2024,,ALH-Always Feminine Care,Most Likely,2024-05-01
191655-1,157322338,GALAVISION,LATE NIGHT,240095,LATE NIGHT ROS (M-SU 12-3A),P&G - Dentsu,Galavision Portfolio ADU deal for UD,Regular,6/24/24,13,2024,2,15,NR, ,,,Y,Y,$0,$0,IE,W18-64,,"1,687",,"2,645",,"2,177",,"1,162",,"1,015",,438,,"4,005",Comm'l Live +3,2023-2024 Upfront Ratecard,Carat North America,01/01/2024,06/30/2024,,ALH-Always Feminine Care,Most Likely,2024-05-01
191655-1,157321164,GALAVISION,LATE NIGHT,240095,LATE NIGHT ROS (M-SU 12-3A),P&G - Dentsu,Galavision Portfolio ADU deal for UD,Regular,5/13/24,7,2024,2,15,NR, ,,,Y,Y,$0,$0,IE,W18-64,,"1,687",,"2,645",,"2,177",,"1,162",,"1,015",,438,,"4,005",Comm'l Live +3,2023-2024 Upfront Ratecard,Carat North America,01/01/2024,06/30/2024,,ALH-Always Feminine Care,Most Likely,2024-05-01
191655-1,157321123,GALAVISION,LATE NIGHT,240095,LATE NIGHT ROS (M-SU 12-3A),P&G - Dentsu,Galavision Portfolio ADU deal for UD,Regular,4/29/24,5,2024,2,15,NR, ,,,Y,Y,$0,$0,IE,W18-64,,"1,687",,"2,645",,"2,177",,"1,162",,"1,015",,438,,"4,005",Comm'l Live +3,2023-2024 Upfront Ratecard,Carat North America,01/01/2024,06/30/2024,,ALH-Always Feminine Care,Most Likely,2024-05-01
191655-1,157321258,GALAVISION,LATE NIGHT,240095,LATE NIGHT ROS (M-SU 12-3A),P&G - Dentsu,Galavision Portfolio ADU deal for UD,Regular,6/10/24,11,2024,2,15,NR, ,,,Y,Y,$0,$0,IE,W18-64,,"1,687",,"2,645",,"2,177",,"1,162",,"1,015",,438,,"4,005",Comm'l Live +3,2023-2024 Upfront Ratecard,Carat North America,01/01/2024,06/30/2024,,ALH-Always Feminine Care,Most Likely,2024-05-01
191655-1,157321121,GALAVISION,LATE NIGHT,240095,LATE NIGHT ROS (M-SU 12-3A),P&G - Dentsu,Galavision Portfolio ADU deal for UD,Regular,4/29/24,5,2024,2,15,NR, ,,,Y,Y,$0,$0,IE,W18-64,,"1,687",,"2,645",,"2,177",,"1,162",,"1,015",,438,,"4,005",Comm'l Live +3,2023-2024 Upfront Ratecard,Carat North America,01/01/2024,06/30/2024,,ALH-Always Feminine Care,Most Likely,2024-05-01
191655-1,157321181,GALAVISION,LATE NIGHT,240095,LATE NIGHT ROS (M-SU 12-3A),P&G - Dentsu,Galavision Portfolio ADU deal for UD,Regular,5/20/24,8,2024,2,15,NR, ,,,Y,Y,$0,$0,IE,W18-64,,"1,687",,"2,645",,"2,177",,"1,162",,"1,015",,438,,"4,005",Comm'l Live +3,2023-2024 Upfront Ratecard,Carat North America,01/01/2024,06/30/2024,,ALH-Always Feminine Care,Most Likely,2024-05-01
191655-1,157321900,GALAVISION,LATE NIGHT,240095,LATE NIGHT ROS (M-SU 12-3A),P&G - Dentsu,Galavision Portfolio ADU deal for UD,Regular,5/6/24,6,2024,2,15,NR, ,,,Y,Y,$0,$0,IE,W18-64,,"1,687",,"2,645",,"2,177",,"1,162",,"1,015",,438,,"4,005",Comm'l Live +3,2023-2024 Upfront Ratecard,Carat North America,01/01/2024,06/30/2024,,ALH-Always Feminine Care,Most Likely,2024-05-01
